unit,cycle,rul,health_score,health_grade,anomaly_label,op_setting_1,op_setting_2,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,sensor_2_norm,sensor_3_norm,sensor_4_norm,sensor_6_norm,sensor_7_norm,sensor_8_norm,sensor_9_norm,sensor_11_norm,sensor_12_norm,sensor_13_norm,sensor_14_norm,sensor_15_norm,sensor_17_norm,sensor_20_norm,sensor_21_norm,op_setting_1_norm,op_setting_2_norm
10,143,79,21.88,严重,1,-0.0042,0.0003,642.7,1589.44,1396.72,21.61,553.46,2388.06,9066.46,47.33,521.63,2388.06,8140.76,8.3714,392,38.92,23.3964,0.448795,0.401134,0.244261,1.0,0.58132,0.242424,0.200709,0.285714,0.626866,0.264706,0.210651,0.178915,0.333333,0.604651,0.693455,0.258621,0.75
10,144,78,21.61,严重,1,-0.0021,-0.0002,642.06,1588.22,1408.86,21.61,553.87,2388.13,9064.7,47.24,521.68,2388.07,8142.36,8.4367,393,38.9,23.3516,0.256024,0.374537,0.44919,1.0,0.647343,0.348485,0.192812,0.232143,0.637527,0.279412,0.218908,0.430165,0.416667,0.589147,0.631593,0.37931,0.333333
10,145,77,21.33,严重,1,0.0013,0.0005,641.86,1594.02,1405.49,21.61,553.08,2388.02,9061.74,47.25,521.86,2388.08,8145.63,8.4073,394,38.86,23.3025,0.195783,0.500981,0.392302,1.0,0.520129,0.181818,0.17953,0.238095,0.675906,0.294118,0.235783,0.317045,0.5,0.55814,0.563795,0.574713,0.916667
10,146,76,21.05,严重,1,0.0033,0.0003,642.52,1590.73,1402.77,21.61,554.35,2388.1,9063.19,47.48,521.82,2388.07,8141.56,8.4293,393,39.0,23.2802,0.394578,0.429257,0.346388,1.0,0.724638,0.30303,0.186036,0.375,0.667377,0.279412,0.21478,0.401693,0.416667,0.666667,0.533002,0.689655,0.75
10,147,75,20.78,严重,1,0.0021,0.0002,642.2,1587.83,1406.56,21.61,553.66,2388.16,9061.32,47.34,521.91,2388.1,8146.61,8.3949,393,38.87,23.272,0.298193,0.366034,0.410365,1.0,0.613527,0.393939,0.177645,0.291667,0.686567,0.323529,0.24084,0.269334,0.416667,0.565891,0.521679,0.62069,0.666667
10,148,74,20.5,严重,1,0.0007,-0.0003,642.71,1589.59,1405.34,21.61,553.95,2388.06,9060.62,47.5,521.46,2388.07,8146.18,8.4193,394,39.01,23.2474,0.451807,0.404404,0.38977,1.0,0.660225,0.242424,0.174504,0.386905,0.590618,0.279412,0.238621,0.363217,0.5,0.674419,0.487711,0.54023,0.25
10,149,73,20.22,严重,1,0.0018,-0.0004,642.25,1583.78,1412.16,21.61,553.25,2388.04,9072.53,47.4,521.75,2388.03,8151.69,8.4226,392,39.01,23.3276,0.313253,0.277741,0.504895,1.0,0.547504,0.212121,0.227946,0.327381,0.652452,0.220588,0.267055,0.375914,0.333333,0.674419,0.598453,0.603448,0.166667
10,150,72,19.94,严重,1,0.0006,-0.0,642.04,1585.1,1404.69,21.61,553.27,2388.09,9062.79,47.14,521.96,2388.01,8147.2,8.4132,392,38.9,23.3295,0.25,0.306518,0.378798,1.0,0.550725,0.287879,0.184241,0.172619,0.697228,0.191176,0.243885,0.339746,0.333333,0.589147,0.601077,0.534483,0.5
10,151,71,19.67,严重,1,0.0035,-0.0,642.24,1585.86,1404.88,21.61,553.78,2388.06,9069.16,47.44,521.09,2388.07,8144.22,8.4209,393,38.79,23.4082,0.310241,0.323087,0.382005,1.0,0.63285,0.242424,0.212824,0.35119,0.511727,0.279412,0.228507,0.369373,0.416667,0.503876,0.709749,0.701149,0.5
10,152,70,19.39,严重,1,0.0008,0.0004,643.25,1588.78,1405.32,21.61,553.65,2388.06,9067.22,47.46,521.32,2388.06,8146.46,8.4394,391,38.76,23.3469,0.614458,0.386745,0.389433,1.0,0.611916,0.242424,0.204119,0.363095,0.560768,0.264706,0.240066,0.440554,0.25,0.48062,0.625104,0.545977,0.833333
10,153,69,19.11,严重,1,0.0035,-0.0,641.89,1582.1,1405.5,21.61,553.75,2388.11,9072.54,47.39,521.59,2388.01,8149.01,8.4277,393,38.74,23.2773,0.204819,0.241116,0.392471,1.0,0.628019,0.318182,0.227991,0.321429,0.618337,0.191176,0.253225,0.395537,0.416667,0.465116,0.528998,0.701149,0.5
10,154,68,18.84,严重,1,-0.0026,0.0,642.02,1581.45,1402.71,21.61,554.41,2388.03,9076.69,47.52,521.92,2388.07,8146.31,8.413,391,38.94,23.2698,0.243976,0.226946,0.345375,1.0,0.7343,0.19697,0.246612,0.39881,0.688699,0.279412,0.239292,0.338977,0.25,0.620155,0.518641,0.350575,0.5
10,155,67,18.56,严重,1,-0.0059,-0.0003,642.79,1583.61,1408.72,21.61,553.47,2388.04,9065.61,47.54,521.11,2388.05,8150.01,8.3938,395,38.79,23.3395,0.475904,0.274035,0.446826,1.0,0.582931,0.212121,0.196895,0.410714,0.515991,0.25,0.258386,0.265102,0.583333,0.503876,0.614885,0.16092,0.25
10,156,66,18.28,严重,1,-0.0024,0.0005,642.78,1595.17,1407.74,21.61,552.67,2388.04,9064.99,47.42,521.56,2388.07,8145.59,8.4413,392,38.73,23.317,0.472892,0.526052,0.430284,1.0,0.454106,0.212121,0.194113,0.339286,0.61194,0.279412,0.235576,0.447865,0.333333,0.457364,0.583817,0.362069,0.916667
10,157,65,18.01,严重,1,0.0023,0.0003,642.53,1589.43,1416.64,21.61,553.41,2388.09,9076.68,47.46,521.88,2388.03,8151.43,8.469,394,38.95,23.359,0.39759,0.400916,0.58052,1.0,0.573269,0.287879,0.246567,0.363095,0.680171,0.220588,0.265714,0.554444,0.5,0.627907,0.641812,0.632184,0.75
10,158,64,17.73,严重,1,-0.0018,0.0002,643.13,1588.54,1408.22,21.61,552.72,2388.06,9071.61,47.72,521.22,2388.09,8147.55,8.38,395,38.72,23.3428,0.578313,0.381513,0.438386,1.0,0.462158,0.242424,0.223818,0.517857,0.539446,0.308824,0.245691,0.212005,0.583333,0.449612,0.619442,0.396552,0.666667
10,159,63,17.45,严重,1,-0.002,0.0001,642.89,1583.15,1402.67,21.61,553.4,2388.09,9069.98,47.58,521.42,2388.08,8146.04,8.4525,394,38.94,23.2766,0.506024,0.264007,0.3447,1.0,0.571659,0.287879,0.216504,0.434524,0.58209,0.294118,0.237899,0.490958,0.5,0.620155,0.528031,0.385057,0.583333
10,160,62,17.17,严重,1,0.003,-0.0004,642.65,1590.58,1413.52,21.61,553.69,2388.11,9071.7,47.64,521.65,2388.05,8152.16,8.4452,392,38.75,23.341,0.433735,0.425986,0.527853,1.0,0.618357,0.318182,0.224221,0.470238,0.63113,0.25,0.269481,0.46287,0.333333,0.472868,0.616957,0.672414,0.166667
10,161,61,16.9,严重,1,-0.0,0.0001,642.56,1589.92,1407.85,21.61,553.41,2388.1,9072.86,47.49,521.38,2388.08,8147.83,8.4318,393,38.93,23.4176,0.406627,0.411598,0.43214,1.0,0.573269,0.30303,0.229427,0.380952,0.573561,0.294118,0.247136,0.411312,0.416667,0.612403,0.722729,0.5,0.583333
10,162,60,16.62,严重,1,-0.0023,-0.0001,642.9,1592.33,1402.84,21.61,553.92,2388.08,9069.79,47.65,521.46,2388.11,8153.98,8.4198,394,38.89,23.3038,0.509036,0.464138,0.347569,1.0,0.655395,0.272727,0.215651,0.47619,0.590618,0.338235,0.278873,0.36514,0.5,0.581395,0.56559,0.367816,0.416667
10,163,59,16.34,严重,1,-0.0005,0.0003,642.9,1588.41,1408.02,21.61,553.58,2388.09,9071.34,47.59,521.69,2388.14,8148.23,8.4272,394,38.67,23.2768,0.509036,0.378679,0.43501,1.0,0.600644,0.287879,0.222606,0.440476,0.639659,0.382353,0.2492,0.393613,0.5,0.410853,0.528307,0.471264,0.75
10,164,58,16.07,严重,1,0.0009,-0.0003,643.22,1590.27,1410.26,21.61,553.41,2388.12,9074.86,47.58,521.06,2388.06,8150.6,8.472,394,38.66,23.3359,0.605422,0.419228,0.472822,1.0,0.573269,0.333333,0.238401,0.434524,0.50533,0.264706,0.26143,0.565987,0.5,0.403101,0.609914,0.551724,0.25
10,165,57,15.79,严重,1,-0.0033,-0.0004,642.72,1577.39,1404.07,21.61,553.15,2388.07,9070.38,47.75,521.27,2388.07,8149.96,8.4232,392,38.93,23.3933,0.454819,0.138435,0.368332,1.0,0.531401,0.257576,0.218298,0.535714,0.550107,0.279412,0.258128,0.378222,0.333333,0.612403,0.689174,0.310345,0.166667
10,166,56,15.51,严重,1,0.0033,0.0,643.41,1589.38,1414.65,21.61,553.55,2388.09,9074.8,47.52,521.37,2388.09,8148.32,8.4905,394,38.89,23.2987,0.662651,0.399826,0.546928,1.0,0.595813,0.287879,0.238132,0.39881,0.571429,0.308824,0.249665,0.637168,0.5,0.581395,0.558547,0.689655,0.5
10,167,55,15.24,严重,1,-0.0005,-0.0004,642.85,1593.63,1407.49,21.61,553.53,2388.05,9076.41,47.69,521.16,2388.11,8150.1,8.449,392,38.82,23.1952,0.493976,0.492479,0.426063,1.0,0.592593,0.227273,0.245356,0.5,0.526652,0.338235,0.25885,0.477491,0.333333,0.527132,0.415631,0.471264,0.166667
10,168,54,14.96,严重,1,0.0011,0.0004,642.85,1593.11,1405.85,21.61,553.0,2388.06,9070.01,47.63,521.56,2388.02,8157.27,8.4502,392,38.83,23.2959,0.493976,0.481142,0.398379,1.0,0.507246,0.242424,0.216638,0.464286,0.61194,0.205882,0.295851,0.482109,0.333333,0.534884,0.554681,0.563218,0.833333
10,169,53,14.68,严重,1,0.0018,-0.0001,642.54,1600.91,1414.28,21.61,553.93,2388.09,9078.46,47.54,521.03,2388.07,8149.56,8.4788,393,38.91,23.2665,0.400602,0.651188,0.540682,1.0,0.657005,0.287879,0.254554,0.410714,0.498934,0.279412,0.256064,0.592151,0.416667,0.596899,0.514085,0.603448,0.416667
10,170,52,14.4,严重,1,0.0004,0.0002,642.53,1592.71,1415.82,21.61,553.9,2388.11,9071.54,47.68,521.41,2388.07,8145.26,8.4789,394,38.79,23.3488,0.39759,0.472422,0.566678,1.0,0.652174,0.318182,0.223504,0.494048,0.579957,0.279412,0.233873,0.592536,0.5,0.503876,0.627727,0.522989,0.666667
10,171,51,14.13,严重,1,0.002,-0.0004,642.5,1597.58,1413.44,21.61,553.7,2388.01,9067.38,47.58,521.55,2388.11,8152.38,8.4055,392,38.88,23.3681,0.388554,0.578592,0.526502,1.0,0.619968,0.166667,0.204837,0.434524,0.609808,0.338235,0.270616,0.310119,0.333333,0.573643,0.654377,0.614943,0.166667
10,172,50,13.85,严重,1,0.0001,-0.0002,642.9,1592.19,1414.09,21.61,553.12,2388.08,9083.27,47.49,521.11,2388.11,8156.42,8.4514,393,38.8,23.2291,0.509036,0.461086,0.537475,1.0,0.52657,0.272727,0.276137,0.380952,0.515991,0.338235,0.291465,0.486726,0.416667,0.511628,0.462441,0.505747,0.333333
10,173,49,13.57,严重,1,-0.0016,0.0005,642.74,1583.96,1414.52,21.61,552.65,2388.05,9072.45,47.55,520.94,2388.07,8154.03,8.4217,396,38.8,23.3128,0.460843,0.281666,0.544733,1.0,0.450886,0.227273,0.227587,0.416667,0.479744,0.279412,0.279131,0.372451,0.666667,0.511628,0.578017,0.408046,0.916667
10,174,48,13.3,严重,1,0.0019,0.0002,642.68,1586.97,1409.5,21.61,553.71,2388.09,9082.58,47.63,521.22,2388.1,8151.62,8.4412,394,38.78,23.2552,0.442771,0.347286,0.459993,1.0,0.621578,0.287879,0.273041,0.464286,0.539446,0.323529,0.266694,0.44748,0.5,0.496124,0.498481,0.609195,0.666667
10,175,47,13.02,严重,1,0.0029,0.0001,642.78,1593.26,1412.11,21.61,552.42,2388.13,9075.74,47.74,521.01,2388.1,8150.0,8.4548,393,38.67,23.2985,0.472892,0.484412,0.504051,1.0,0.413849,0.348485,0.242349,0.529762,0.49467,0.323529,0.258334,0.499808,0.416667,0.410853,0.558271,0.666667,0.583333
10,176,46,12.74,严重,1,0.0013,-0.0001,643.27,1596.38,1406.76,21.61,553.49,2388.11,9087.33,47.36,520.98,2388.11,8156.0,8.4562,394,38.67,23.2596,0.620482,0.552431,0.413741,1.0,0.586151,0.318182,0.294355,0.303571,0.488273,0.338235,0.289297,0.505194,0.5,0.410853,0.504557,0.574713,0.416667
10,177,45,12.47,严重,1,0.0019,-0.0002,642.98,1586.66,1414.12,21.61,552.47,2388.11,9075.33,47.5,521.37,2388.01,8152.49,8.4152,395,38.78,23.1925,0.533133,0.340528,0.537981,1.0,0.4219,0.318182,0.24051,0.386905,0.571429,0.191176,0.271184,0.347441,0.583333,0.496124,0.411903,0.609195,0.333333
10,178,44,12.19,严重,1,0.0018,-0.0003,642.93,1581.95,1415.57,21.61,553.46,2388.09,9075.51,47.63,520.9,2388.11,8161.47,8.4147,393,38.72,23.3584,0.518072,0.237846,0.562458,1.0,0.58132,0.287879,0.241317,0.464286,0.471215,0.338235,0.317525,0.345518,0.416667,0.449612,0.640983,0.603448,0.25
10,179,43,11.91,严重,1,-0.0018,0.0001,643.05,1589.76,1409.71,21.61,552.67,2388.11,9070.59,47.58,521.16,2388.06,8153.81,8.4452,393,38.74,23.2796,0.554217,0.40811,0.463538,1.0,0.454106,0.318182,0.219241,0.434524,0.526652,0.264706,0.277996,0.46287,0.416667,0.465116,0.532173,0.396552,0.583333
10,180,42,11.63,严重,1,-0.0021,0.0003,643.12,1583.34,1407.59,21.61,553.65,2388.11,9072.54,47.6,521.3,2388.16,8157.72,8.4777,394,38.92,23.2615,0.575301,0.268149,0.427752,1.0,0.611916,0.318182,0.227991,0.446429,0.556503,0.411765,0.298173,0.587918,0.5,0.604651,0.50718,0.37931,0.75
10,181,41,11.36,严重,1,0.0027,0.0,642.46,1594.21,1416.42,21.61,553.87,2388.14,9075.92,47.67,520.66,2388.13,8148.1,8.4533,394,38.79,23.2998,0.376506,0.505123,0.576806,1.0,0.647343,0.363636,0.243157,0.488095,0.420043,0.367647,0.248529,0.494036,0.5,0.503876,0.560066,0.655172,0.5
10,182,40,11.08,严重,1,-0.0046,-0.0004,642.52,1590.76,1402.63,21.61,551.64,2388.12,9080.27,47.6,521.46,2388.09,8154.96,8.4713,394,38.56,23.2454,0.394578,0.429911,0.344024,1.0,0.288245,0.333333,0.262676,0.446429,0.590618,0.308824,0.28393,0.563294,0.5,0.325581,0.484949,0.235632,0.166667
10,183,39,10.8,严重,1,-0.0027,-0.0004,642.42,1594.6,1413.84,21.61,553.31,2388.11,9075.68,47.7,521.23,2388.15,8159.47,8.4669,393,38.87,23.2024,0.364458,0.513625,0.533255,1.0,0.557166,0.318182,0.24208,0.505952,0.541578,0.397059,0.307204,0.546364,0.416667,0.565891,0.425573,0.344828,0.166667
10,184,38,10.53,严重,1,-0.0022,-0.0002,643.28,1590.97,1411.88,21.61,552.38,2388.12,9082.15,47.64,520.96,2388.1,8152.04,8.4488,392,38.71,23.1587,0.623494,0.434489,0.500169,1.0,0.407407,0.333333,0.271112,0.470238,0.484009,0.323529,0.268862,0.476722,0.333333,0.44186,0.365231,0.373563,0.333333
10,185,37,10.25,严重,1,0.0026,-0.0003,643.29,1588.29,1409.21,21.61,553.49,2388.04,9076.04,47.76,521.26,2388.14,8153.39,8.4546,395,38.82,23.1941,0.626506,0.376063,0.455098,1.0,0.586151,0.212121,0.243696,0.541667,0.547974,0.382353,0.275828,0.499038,0.583333,0.527132,0.414112,0.649425,0.25
10,186,36,9.97,严重,1,-0.0026,-0.0001,642.89,1591.9,1418.86,21.61,553.36,2388.07,9078.33,47.67,521.33,2388.11,8158.02,8.4693,394,38.66,23.2836,0.506024,0.454763,0.617995,1.0,0.565217,0.257576,0.253971,0.488095,0.5629,0.338235,0.299721,0.555598,0.5,0.403101,0.537697,0.350575,0.416667
10,187,35,9.7,严重,1,0.0004,-0.0004,643.45,1596.16,1411.57,21.61,552.18,2388.06,9086.87,47.66,520.92,2388.13,8159.82,8.4521,395,38.68,23.1507,0.674699,0.547635,0.494936,1.0,0.375201,0.242424,0.292291,0.482143,0.47548,0.367647,0.30901,0.489419,0.583333,0.418605,0.354184,0.522989,0.166667
10,188,34,9.42,严重,1,0.0005,0.0001,642.95,1590.16,1415.61,21.61,553.15,2388.1,9079.27,47.76,520.76,2388.14,8155.74,8.4842,395,38.71,23.2227,0.524096,0.41683,0.563133,1.0,0.531401,0.30303,0.258189,0.541667,0.441365,0.382353,0.287955,0.612928,0.583333,0.44186,0.453604,0.528736,0.583333
10,189,33,9.14,严重,1,-0.0032,0.0003,643.62,1587.92,1409.61,21.61,552.27,2388.07,9080.7,47.55,520.55,2388.11,8160.84,8.4361,394,38.69,23.2579,0.725904,0.367997,0.46185,1.0,0.389694,0.257576,0.264606,0.416667,0.396588,0.338235,0.314274,0.427857,0.5,0.426357,0.502209,0.316092,0.75
10,190,32,8.86,严重,1,-0.0,-0.0003,643.61,1589.45,1422.12,21.61,552.72,2388.14,9086.03,47.66,520.36,2388.1,8160.62,8.4489,393,38.66,23.2405,0.722892,0.401352,0.673025,1.0,0.462158,0.363636,0.288522,0.482143,0.356077,0.323529,0.313139,0.477107,0.416667,0.403101,0.478183,0.5,0.25
10,191,31,8.59,严重,1,-0.001,0.0,642.89,1584.8,1413.63,21.61,553.26,2388.14,9082.74,47.89,520.82,2388.06,8157.64,8.4584,395,38.78,23.2666,0.506024,0.299978,0.52971,1.0,0.549114,0.363636,0.273759,0.619048,0.454158,0.264706,0.29776,0.513659,0.583333,0.496124,0.514223,0.442529,0.5
10,192,30,8.31,严重,1,0.0005,-0.0003,642.54,1598.01,1413.05,21.61,552.89,2388.12,9089.05,47.87,520.77,2388.11,8169.25,8.4334,394,38.51,23.221,0.400602,0.587966,0.519919,1.0,0.489533,0.333333,0.302073,0.607143,0.443497,0.338235,0.357674,0.417468,0.5,0.286822,0.451257,0.528736,0.25
10,193,29,8.03,严重,1,-0.0026,0.0002,643.83,1597.95,1416.85,21.61,552.75,2388.16,9081.41,47.95,520.99,2388.12,8161.13,8.4283,394,38.76,23.1036,0.789157,0.586658,0.584065,1.0,0.466989,0.393939,0.267791,0.654762,0.490405,0.352941,0.31577,0.397845,0.5,0.48062,0.289147,0.350575,0.666667
10,194,28,7.76,严重,1,0.0007,0.0005,643.56,1601.8,1415.76,21.61,552.45,2388.1,9090.98,47.75,520.46,2388.16,8156.65,8.4773,396,38.74,23.1346,0.707831,0.670591,0.565665,1.0,0.41868,0.30303,0.310733,0.535714,0.377399,0.411765,0.292651,0.586379,0.666667,0.465116,0.331952,0.54023,0.916667
10,195,27,7.48,严重,1,-0.0006,-0.0004,642.87,1591.89,1418.29,21.61,552.44,2388.15,9099.4,47.82,520.46,2388.11,8169.25,8.4724,394,38.9,23.2763,0.5,0.454545,0.608373,1.0,0.417069,0.378788,0.348515,0.577381,0.377399,0.338235,0.357674,0.567526,0.5,0.589147,0.527617,0.465517,0.166667
10,196,26,7.2,严重,1,0.0002,-0.0002,643.37,1595.69,1415.41,21.61,552.72,2388.12,9087.8,47.88,520.1,2388.07,8167.99,8.4474,395,38.64,23.2171,0.650602,0.537388,0.559757,1.0,0.462158,0.333333,0.296464,0.613095,0.30064,0.279412,0.351171,0.471335,0.583333,0.387597,0.445871,0.511494,0.333333
10,197,25,6.93,严重,1,-0.0002,0.0002,642.87,1598.65,1416.91,21.61,553.45,2388.08,9096.61,47.86,520.62,2388.12,8165.24,8.4712,394,38.64,23.2308,0.5,0.601918,0.585078,1.0,0.57971,0.272727,0.335996,0.60119,0.411514,0.352941,0.33698,0.562909,0.5,0.387597,0.464789,0.488506,0.666667
10,198,24,6.65,严重,1,-0.0028,0.0003,642.91,1597.97,1413.88,21.61,552.9,2388.18,9090.02,47.95,520.96,2388.16,8162.94,8.4608,395,38.65,23.1398,0.512048,0.587094,0.53393,1.0,0.491143,0.424242,0.306426,0.654762,0.484009,0.411765,0.325111,0.522893,0.583333,0.395349,0.339133,0.33908,0.75
10,199,23,6.37,严重,1,-0.0024,-0.0004,642.94,1592.83,1418.63,21.61,552.79,2388.09,9090.05,47.67,520.35,2388.11,8164.78,8.454,394,38.53,23.1722,0.521084,0.475038,0.614112,1.0,0.47343,0.287879,0.30656,0.488095,0.353945,0.338235,0.334606,0.49673,0.5,0.302326,0.383872,0.362069,0.166667
10,200,22,6.09,严重,1,-0.0003,0.0001,642.72,1600.86,1424.28,21.61,552.86,2388.16,9090.0,47.91,520.68,2388.17,8166.02,8.4866,397,38.66,23.1687,0.454819,0.650098,0.709487,1.0,0.484702,0.393939,0.306336,0.630952,0.424307,0.426471,0.341005,0.622162,0.75,0.403101,0.379039,0.482759,0.583333
10,201,21,5.82,严重,1,0.0014,-0.0004,643.42,1593.06,1417.62,21.61,552.7,2388.14,9090.43,47.71,520.55,2388.18,8164.14,8.4804,394,38.8,23.1797,0.665663,0.480052,0.597063,1.0,0.458937,0.363636,0.308265,0.511905,0.396588,0.441176,0.331304,0.598307,0.5,0.511628,0.394228,0.58046,0.166667
10,202,20,5.54,严重,1,0.0033,0.0003,643.03,1597.33,1419.0,21.61,551.74,2388.14,9087.48,47.89,520.89,2388.14,8163.8,8.4989,394,38.56,23.2298,0.548193,0.573141,0.620358,1.0,0.304348,0.363636,0.295028,0.619048,0.469083,0.382353,0.329549,0.669488,0.5,0.325581,0.463408,0.689655,0.75
10,203,19,5.26,严重,1,0.0028,-0.0001,643.63,1599.49,1422.41,21.61,551.85,2388.15,9093.21,48.13,520.72,2388.17,8164.04,8.4695,394,38.65,23.2638,0.728916,0.620231,0.67792,1.0,0.322061,0.378788,0.320739,0.761905,0.432836,0.426471,0.330787,0.556368,0.5,0.395349,0.510356,0.66092,0.416667
10,204,18,4.99,严重,1,0.0007,-0.0003,643.35,1590.73,1420.54,21.61,552.39,2388.16,9096.36,47.86,520.35,2388.17,8160.5,8.5224,396,38.68,23.0884,0.644578,0.429257,0.646354,1.0,0.409018,0.393939,0.334874,0.60119,0.353945,0.426471,0.312519,0.759908,0.666667,0.418605,0.268158,0.54023,0.25
10,205,17,4.71,严重,1,0.0012,-0.0,643.31,1594.27,1421.8,21.61,552.2,2388.17,9097.7,47.88,520.63,2388.18,8172.42,8.4756,394,38.68,23.2222,0.63253,0.506431,0.667623,1.0,0.378422,0.409091,0.340887,0.613095,0.413646,0.441176,0.374032,0.579838,0.5,0.418605,0.452914,0.568966,0.5
10,206,16,4.43,严重,1,0.0028,-0.0001,643.71,1594.82,1417.02,21.61,552.09,2388.14,9096.83,47.88,520.3,2388.21,8167.1,8.5098,394,38.7,23.1211,0.753012,0.518422,0.586935,1.0,0.360709,0.363636,0.336983,0.613095,0.343284,0.485294,0.346579,0.711427,0.5,0.434109,0.313311,0.66092,0.416667
10,207,15,4.16,严重,1,-0.0003,0.0004,643.78,1594.05,1422.45,21.61,552.49,2388.15,9098.55,47.86,520.3,2388.11,8164.65,8.4876,395,38.63,23.2049,0.774096,0.501635,0.678596,1.0,0.425121,0.378788,0.344701,0.60119,0.343284,0.338235,0.333935,0.62601,0.583333,0.379845,0.429025,0.482759,0.833333
10,208,14,3.88,严重,1,0.0063,-0.0001,643.28,1593.1,1418.13,21.61,552.12,2388.21,9100.1,47.98,520.09,2388.2,8171.64,8.485,396,38.54,23.3365,0.623494,0.480924,0.605672,1.0,0.365539,0.469697,0.351656,0.672619,0.298507,0.470588,0.370007,0.616006,0.666667,0.310078,0.610743,0.862069,0.416667
10,209,13,3.6,严重,1,-0.0012,0.0,643.61,1597.31,1413.32,21.61,552.65,2388.11,9102.72,47.71,520.71,2388.12,8168.44,8.499,395,38.57,23.148,0.722892,0.572705,0.524477,1.0,0.450886,0.318182,0.363412,0.511905,0.430704,0.352941,0.353494,0.669873,0.583333,0.333333,0.350456,0.431034,0.5
10,210,12,3.32,严重,1,-0.0007,0.0001,643.65,1595.0,1415.11,21.61,551.86,2388.09,9103.86,47.89,520.18,2388.14,8175.98,8.502,396,38.45,23.0745,0.73494,0.522346,0.554693,1.0,0.323671,0.287879,0.368527,0.619048,0.317697,0.382353,0.392404,0.681416,0.666667,0.24031,0.248964,0.45977,0.583333
10,211,11,3.05,严重,1,-0.0016,0.0002,643.47,1597.16,1419.52,21.61,552.1,2388.19,9105.75,48.06,520.81,2388.12,8172.44,8.453,395,38.42,23.2101,0.680723,0.569435,0.629136,1.0,0.362319,0.439394,0.377008,0.720238,0.452026,0.352941,0.374136,0.492882,0.583333,0.217054,0.436205,0.408046,0.666667
10,212,10,2.77,严重,1,0.0017,-0.0001,643.39,1601.69,1417.97,21.61,552.7,2388.17,9101.86,47.85,520.66,2388.13,8172.54,8.5234,397,38.48,23.1374,0.656627,0.668193,0.602971,1.0,0.458937,0.409091,0.359553,0.595238,0.420043,0.367647,0.374652,0.763755,0.75,0.263566,0.335819,0.597701,0.416667
10,213,9,2.49,严重,1,-0.0012,-0.0002,643.87,1613.62,1422.53,21.61,552.14,2388.18,9108.91,48.1,520.09,2388.14,8170.7,8.4907,396,38.4,23.1233,0.801205,0.928276,0.679946,1.0,0.36876,0.424242,0.391187,0.744048,0.298507,0.382353,0.365156,0.637938,0.666667,0.20155,0.316349,0.431034,0.333333
10,214,8,2.22,严重,1,-0.0021,-0.0002,643.4,1599.62,1427.82,21.61,552.02,2388.14,9109.36,47.89,519.95,2388.16,8179.78,8.4933,394,38.41,22.9937,0.659639,0.623065,0.769244,1.0,0.349436,0.363636,0.393206,0.619048,0.268657,0.411765,0.412014,0.647942,0.5,0.209302,0.137393,0.37931,0.333333
10,215,7,1.94,严重,1,-0.0037,0.0002,643.01,1600.31,1429.1,21.61,552.17,2388.17,9102.92,47.9,519.6,2388.16,8174.12,8.5234,395,38.68,23.0892,0.542169,0.638108,0.790851,1.0,0.373591,0.409091,0.364309,0.625,0.19403,0.411765,0.382805,0.763755,0.583333,0.418605,0.269263,0.287356,0.666667
10,216,6,1.66,严重,1,-0.0008,-0.0002,643.36,1602.14,1424.69,21.61,552.12,2388.2,9104.77,47.91,520.33,2388.18,8179.96,8.5054,397,38.59,23.1391,0.64759,0.678003,0.716408,1.0,0.365539,0.454545,0.372611,0.630952,0.34968,0.441176,0.412943,0.694498,0.75,0.348837,0.338166,0.454023,0.333333
10,217,5,1.39,严重,1,0.0016,-0.0001,644.35,1603.77,1423.45,21.61,551.76,2388.23,9114.19,48.03,520.15,2388.16,8172.08,8.526,395,38.42,23.1359,0.945783,0.713538,0.695476,1.0,0.307568,0.5,0.414879,0.702381,0.311301,0.411765,0.372278,0.773759,0.583333,0.217054,0.333748,0.591954,0.416667
10,218,4,1.11,严重,1,-0.0029,0.0004,643.7,1598.64,1426.21,21.61,551.45,2388.16,9108.3,48.09,520.23,2388.22,8173.14,8.4954,395,38.47,23.1209,0.75,0.6017,0.742066,1.0,0.257649,0.393939,0.38845,0.738095,0.328358,0.5,0.377748,0.656022,0.583333,0.255814,0.313035,0.333333,0.833333
10,219,3,0.83,严重,1,-0.0018,0.0004,643.46,1603.54,1424.54,21.61,552.03,2388.15,9113.4,48.06,519.83,2388.23,8177.31,8.523,396,38.48,23.234,0.677711,0.708524,0.713876,1.0,0.351047,0.378788,0.411334,0.720238,0.24307,0.514706,0.399267,0.762216,0.666667,0.263566,0.469207,0.396552,0.833333
10,220,2,0.55,严重,1,-0.0013,0.0002,643.46,1604.91,1422.76,21.61,551.73,2388.25,9115.15,47.95,520.23,2388.25,8181.11,8.5182,396,38.53,23.2187,0.677711,0.738391,0.683828,1.0,0.302738,0.530303,0.419187,0.654762,0.328358,0.544118,0.418877,0.743748,0.666667,0.302326,0.448081,0.425287,0.666667
